380.98819,460,449,486,453,477,454,471,476,447,479,474,465,480,454,457,458,471,476,417,482,467,487,458,573,451,478,
381.27032,470,478,438,448,484,463,498,472,474,455,466,452,456,455,468,473,475,459,447,548,459,461,443,453,480,467,
381.55246,489,488,457,459,469,455,549,463,456,466,488,449,449,564,451,482,476,544,452,493,449,472,466,476,469,472,
381.83459,469,460,457,482,426,429,502,489,819,463,478,452,467,493,491,480,461,470,574,448,466,471,452,501,466,485,
382.11676,501,493,475,492,466,483,473,507,579,645,469,487,487,504,474,458,470,483,508,456,475,463,460,651,483,505,
382.3989,458,475,468,472,468,492,489,474,448,474,455,454,460,791,448,460,497,494,657,491,476,457,476,489,473,492,
382.68103,468,480,473,496,458,459,454,459,664,470,479,464,651,480,450,525,485,467,786,475,446,759,445,463,481,521,
382.96317,482,480,461,468,449,464,451,465,478,491,475,480,458,668,491,489,508,512,503,479,465,525,607,481,463,453,
383.2453,467,439,444,482,494,467,466,463,468,467,455,483,444,487,464,451,469,493,479,465,453,514,456,459,454,475,
383.52744,478,460,482,492,464,466,462,446,456,483,459,451,458,445,486,450,482,485,467,456,464,493,483,462,432,466,
383.80957,463,461,603,468,476,445,471,477,493,458,472,459,473,491,455,500,467,525,463,452,469,472,501,454,1096,487,
384.09167,476,450,517,462,484,1406,465,465,482,470,521,463,469,473,501,518,466,485,467,488,461,474,468,458,561,480,
384.37381,482,469,467,471,478,582,502,464,466,456,760,466,460,575,686,470,492,470,485,463,619,447,511,462,478,455,
384.65594,483,482,485,470,470,486,485,836,456,459,505,470,485,489,493,463,469,456,464,461,511,473,494,484,457,464,
384.93808,481,458,511,498,466,476,484,494,468,477,446,481,471,763,741,492,479,464,478,498,477,473,537,486,1468,471,
385.22018,473,478,478,474,640,465,450,469,455,503,491,470,476,492,482,465,483,597,539,481,485,518,499,464,584,478,
385.50232,484,470,926,467,499,488,437,492,474,475,453,485,452,475,487,511,484,488,485,467,521,501,552,487,464,474,
385.78445,473,491,537,474,464,483,470,454,478,457,489,499,438,481,473,498,469,807,444,499,466,479,493,479,452,488,
386.06656,713,463,489,481,508,476,455,468,472,486,460,477,486,493,466,492,492,507,497,490,477,463,751,1590,525,478,
386.34869,485,505,455,460,463,445,462,470,705,453,494,455,448,485,487,462,473,465,479,463,631,462,462,556,479,520,
386.6308,473,1000,455,480,467,460,480,482,532,442,468,483,474,512,459,477,507,532,567,560,597,459,483,460,464,480,
386.91293,470,520,492,502,448,485,487,490,482,463,467,516,470,491,496,507,600,466,490,479,511,462,528,713,482,494,
387.19504,929,493,482,503,484,486,472,480,489,480,473,447,482,487,490,457,525,476,440,515,435,465,459,481,540,471,
387.47714,516,473,544,494,465,456,467,485,489,492,448,480,493,652,485,508,543,489,450,477,469,459,472,471,497,466,
387.75928,474,460,506,449,462,486,493,497,494,488,469,501,477,523,498,499,520,505,496,484,482,493,463,465,453,495,
388.04138,497,488,459,464,475,463,445,474,460,453,752,536,452,500,480,469,482,466,470,471,462,465,465,494,454,488,
388.32349,466,455,469,493,491,533,471,492,479,434,493,488,479,494,474,473,470,443,489,501,463,748,454,439,495,495,
388.60559,479,474,725,488,462,469,794,551,455,460,905,486,500,464,502,487,471,500,472,452,518,509,487,492,473,468,
388.8877,494,483,503,458,456,458,590,495,1247,447,534,475,450,471,456,1145,472,506,489,498,482,452,473,491,463,464,
389.1698,478,497,483,491,478,785,500,488,565,488,484,635,524,476,502,541,502,480,537,468,484,485,477,485,513,497,
389.4519,462,480,479,463,480,520,487,456,470,468,477,513,473,500,482,470,497,476,1174,481,480,437,483,582,487,489,
389.73401,479,464,499,478,492,463,456,459,466,495,463,515,487,491,469,487,625,713,547,454,804,470,470,768,467,462,
390.01611,471,495,510,476,487,470,474,514,475,478,477,519,484,496,469,503,486,527,452,459,495,486,482,532,449,513,
390.29822,491,452,480,491,495,453,678,483,502,488,476,489,460,478,503,454,479,486,534,463,518,471,484,503,472,469,
390.58032,490,1097,449,501,489,496,505,489,462,494,467,601,472,484,490,503,490,460,490,496,659,461,640,499,500,489,
390.8624,497,556,463,479,480,486,493,444,469,488,492,611,493,525,441,478,501,468,540,503,509,493,515,472,488,484,
391.1445,477,481,477,466,479,3010,460,466,499,469,876,489,1139,487,458,484,500,849,516,499,489,685,466,998,533,438,
391.42661,485,473,498,477,467,723,513,494,494,460,531,517,551,470,492,492,458,510,465,748,483,517,514,511,478,461,
391.70868,462,474,466,470,461,473,462,479,463,796,468,480,457,439,473,490,513,490,444,652,478,471,724,464,508,477,
391.99078,444,471,480,789,502,477,479,493,472,517,494,485,467,475,450,849,529,481,484,493,491,445,488,478,477,512,
392.27286,515,490,481,501,497,495,491,508,563,486,494,486,778,490,504,523,482,500,518,480,492,572,501,486,479,498,
392.55496,474,482,477,790,480,505,466,477,488,489,471,473,528,469,476,485,485,508,501,481,513,513,465,473,486,483,
392.83704,440,490,452,497,506,502,479,451,459,442,477,520,590,483,492,481,735,471,521,481,471,478,1293,495,453,458,
393.11914,482,546,498,507,498,505,473,468,478,524,499,507,552,693,510,487,499,756,490,481,459,506,556,504,468,715,
393.40121,610,474,474,479,1287,466,472,456,479,485,475,478,867,530,487,508,485,638,502,501,488,491,460,482,471,555,
393.68329,505,486,483,485,537,471,453,467,496,458,472,469,513,461,516,702,480,508,506,508,492,479,489,472,502,491,
393.96539,485,490,480,511,468,481,463,735,492,492,484,461,477,488,491,482,495,472,459,501,485,877,486,468,480,501,
394.24747,476,470,479,508,459,454,463,497,500,494,475,488,500,478,494,500,454,481,474,478,503,500,459,508,489,484,
394.52954,464,480,499,509,475,487,859,486,486,473,495,481,501,490,518,493,519,489,485,481,486,437,473,475,505,476,
394.81161,485,469,478,491,486,495,541,473,471,487,507,488,476,487,473,498,493,478,513,496,471,480,513,483,654,485,
395.09369,713,480,462,478,469,486,477,474,459,475,458,477,489,666,584,481,496,463,482,460,474,494,500,467,491,498,
395.37576,502,493,486,478,487,467,510,472,475,471,471,464,486,655,494,488,487,475,447,472,486,572,721,460,494,474,
395.65784,502,467,600,489,485,467,490,484,479,472,497,466,501,534,569,483,460,480,480,500,475,500,512,455,505,516,
395.93991,477,500,512,482,492,489,490,498,514,493,506,492,478,481,654,501,442,498,518,571,493,490,500,469,483,527,
396.22198,482,475,489,491,463,489,458,453,488,474,482,497,482,481,509,458,496,490,489,502,458,483,480,497,461,472,
396.50406,501,501,508,483,497,496,475,477,468,477,469,478,458,471,653,471,514,484,507,484,498,493,688,506,475,483,
396.78613,454,458,491,492,465,459,489,651,502,497,501,455,486,463,504,506,554,561,486,463,506,486,504,456,484,510,
397.06818,498,475,477,480,485,495,742,496,485,485,503,466,780,478,465,503,491,524,452,490,513,491,471,479,503,485,
397.35025,471,488,470,533,485,516,518,490,467,472,465,496,533,485,484,481,501,472,465,483,488,509,511,482,492,482,
397.63232,469,489,469,477,485,486,453,485,498,487,519,526,466,500,482,507,466,620,477,474,478,483,494,975,469,479,
397.91437,490,489,513,490,496,489,502,717,545,756,496,568,478,513,511,475,538,490,498,493,482,495,486,542,461,502,
398.19644,497,457,492,464,461,480,492,493,500,489,502,490,466,863,514,488,496,456,476,464,770,501,484,447,480,475,
398.47849,491,469,460,531,468,504,475,481,486,460,466,483,466,527,459,482,487,484,486,487,512,486,496,494,487,489,
398.76056,461,486,490,466,513,485,467,488,466,496,498,475,480,488,541,484,509,496,497,505,486,511,466,501,485,485,
399.0426,444,488,474,649,490,477,476,484,494,609,491,494,492,981,485,474,515,510,466,503,540,489,506,476,448,482,
399.32465,470,1095,504,483,497,504,486,527,482,522,532,475,472,648,508,488,481,493,481,464,494,493,481,483,481,490,
399.60672,492,757,454,500,489,489,491,504,488,501,507,527,494,485,480,486,488,472,514,550,490,442,489,499,474,459,
399.88876,498,472,513,488,470,473,474,491,460,458,490,486,491,492,490,475,473,719,528,835,501,496,493,477,468,477,
400.17081,477,471,507,464,485,497,506,502,484,478,601,466,485,490,475,487,521,519,482,527,497,471,484,487,515,515,
400.45285,480,507,477,471,491,493,461,528,492,494,494,522,541,553,512,479,486,472,468,510,472,468,507,502,468,506,
400.73489,487,485,477,452,499,464,1120,478,496,478,478,491,482,478,504,482,505,469,478,480,466,493,497,482,468,475,
401.01694,471,473,512,482,480,515,543,485,481,461,471,488,542,497,517,490,468,523,521,502,967,495,472,493,485,469,
401.29898,491,485,483,465,460,459,469,458,502,484,565,472,514,452,508,489,497,489,474,481,528,447,483,483,478,511,
401.58102,465,490,506,497,466,483,449,535,496,492,519,605,475,489,718,540,495,477,631,451,454,480,482,468,478,532,
401.86307,509,471,460,497,495,519,585,515,494,458,462,507,483,514,502,487,489,513,868,602,465,529,496,458,491,492,
402.14511,484,519,497,488,496,758,509,523,501,468,506,506,433,486,580,484,484,504,518,503,532,539,506,487,481,492,
402.42715,504,509,508,448,468,519,513,511,612,486,489,460,502,500,484,543,481,480,509,486,502,497,480,493,464,481,
402.7092,484,490,1126,462,498,478,480,464,509,485,505,490,472,474,480,510,481,511,484,496,553,507,482,532,493,479,
402.99121,484,486,738,496,475,481,491,479,554,510,486,509,474,473,497,472,493,493,493,487,508,480,481,493,482,501,
403.27325,486,480,495,517,667,485,468,480,510,467,505,496,485,660,473,492,471,488,462,473,488,463,502,454,467,487,
403.5553,467,488,480,474,511,478,473,478,508,499,486,487,508,509,484,584,470,479,476,492,885,485,508,469,468,487,
403.83731,464,478,496,473,484,512,475,478,486,497,483,482,515,502,512,494,497,492,513,496,528,456,495,477,495,500,
